codigo_lugar,largo_en_mm,ancho_en_mm,espesor_en_mm,tipo_de_muestreo,nombre_roca
BPAP_01,64,43,35,rodal con identificación litológica,volcánicas
BPAP_01,41,33,22,rodal con identificación litológica,calizas
BPAP_01,52,42,31,rodal con identificación litológica,areniscas
BPAP_01,96,58,33,rodal con identificación litológica,volcánicas
BPAP_01,64,30,23,rodal con identificación litológica,volcánicas
BPAP_01,53,48,32,rodal con identificación litológica,calizas
BPAP_01,62,43,23,rodal con identificación litológica,volcánicas
BPAP_01,74,53,34,rodal con identificación litológica,margas/lutitas
BPAP_01,42,27,20,rodal con identificación litológica,plutónicas
BPAP_01,55,36,15,rodal con identificación litológica,volcánicas
BPAP_01,43,42,22,rodal con identificación litológica,plutónicas
BPAP_01,59,22,17,rodal con identificación litológica,plutónicas
BPAP_01,35,23,20,rodal con identificación litológica,indeterminadas
BPAP_01,73,44,24,rodal con identificación litológica,plutónicas
BPAP_01,55,40,31,rodal con identificación litológica,volcánicas
BPAP_01,59,42,22,rodal con identificación litológica,plutónicas
BPAP_01,101,70,59,rodal con identificación litológica,areniscas
BPAP_01,66,51,30,rodal con identificación litológica,calizas
BPAP_01,39,25,20,rodal con identificación litológica,areniscas
BPAP_01,44,41,25,rodal con identificación litológica,areniscas
BPAP_01,96,56,35,rodal con identificación litológica,calizas
BPAP_01,82,46,28,rodal con identificación litológica,calizas
BPAP_01,56,43,24,rodal con identificación litológica,volcánicas
BPAP_01,38,30,12,rodal con identificación litológica,plutónicas
BPAP_01,58,29,17,rodal con identificación litológica,indeterminadas
BPAP_01,52,41,15,rodal con identificación litológica,plutónicas
BPAP_01,99,59,36,rodal con identificación litológica,indeterminadas
BPAP_01,68,50,15,rodal con identificación litológica,volcánicas
BPAP_01,88,63,38,rodal con identificación litológica,volcánicas
BPAP_01,63,42,25,rodal con identificación litológica,calizas
BPAP_01,51,38,30,rodal con identificación litológica,volcánicas
BPAP_01,64,39,35,rodal con identificación litológica,volcánicas
BPAP_01,79,62,29,rodal con identificación litológica,metamórficas
BPAP_01,115,74,19,rodal con identificación litológica,margas/lutitas
BPAP_01,39,28,20,rodal con identificación litológica,areniscas
BPAP_01,50,40,21,rodal con identificación litológica,piroclásticas
BPAP_01,34,30,18,rodal con identificación litológica,plutónicas
BPAP_01,51,42,23,rodal con identificación litológica,plutónicas
BPAP_01,54,43,33,rodal con identificación litológica,areniscas
BPAP_01,49,48,29,rodal con identificación litológica,volcánicas
BPAP_01,44,31,13,rodal con identificación litológica,margas/lutitas
BPAP_01,53,41,23,rodal con identificación litológica,plutónicas
BPAP_01,69,48,33,rodal con identificación litológica,volcánicas
BPAP_01,63,49,35,rodal con identificación litológica,volcánicas
BPAP_01,59,40,23,rodal con identificación litológica,areniscas
BPAP_01,51,38,13,rodal con identificación litológica,volcánicas
BPAP_01,49,40,22,rodal con identificación litológica,indeterminadas
BPAP_01,41,28,22,rodal con identificación litológica,volcánicas
BPAP_01,51,51,31,rodal con identificación litológica,volcánicas
BPAP_01,49,32,23,rodal con identificación litológica,volcánicas
BPAP_01,44,38,19,rodal con identificación litológica,volcánicas
BPAP_01,54,49,25,rodal con identificación litológica,areniscas
BPAP_01,79,46,34,rodal con identificación litológica,volcánicas
BPAP_01,40,30,24,rodal con identificación litológica,indeterminadas
BPAP_01,51,38,24,rodal con identificación litológica,volcánicas
BPAP_01,91,39,22,rodal con identificación litológica,margas/lutitas
BPAP_01,128,103,73,rodal con identificación litológica,volcánicas
BPAP_01,49,26,15,rodal con identificación litológica,volcánicas
BPAP_01,73,48,28,rodal con identificación litológica,metamórficas
BPAP_01,53,39,21,rodal con identificación litológica,piroclásticas
BPAP_01,49,32,18,rodal con identificación litológica,indeterminadas
BPAP_01,41,28,22,rodal con identificación litológica,indeterminadas
BPAP_01,52,34,19,rodal con identificación litológica,volcánicas
BPAP_01,59,25,20,rodal con identificación litológica,volcánicas
BPAP_01,59,38,22,rodal con identificación litológica,volcánicas
BPAP_01,79,48,43,rodal con identificación litológica,volcánicas
BPAP_01,52,40,20,rodal con identificación litológica,calizas
BPAP_01,54,35,22,rodal con identificación litológica,indeterminadas
BPAP_01,49,30,24,rodal con identificación litológica,volcánicas
BPAP_01,130,80,52,rodal con identificación litológica,margas/lutitas
BPAP_01,46,22,18,rodal con identificación litológica,volcánicas
BPAP_01,60,39,29,rodal con identificación litológica,areniscas
BPAP_01,45,38,24,rodal con identificación litológica,volcánicas
BPAP_01,97,83,61,rodal con identificación litológica,volcánicas
BPAP_01,41,30,22,rodal con identificación litológica,indeterminadas
BPAP_01,36,25,13,rodal con identificación litológica,volcánicas
BPAP_01,45,45,15,rodal con identificación litológica,volcánicas
BPAP_01,56,40,11,rodal con identificación litológica,volcánicas
BPAP_01,43,32,17,rodal con identificación litológica,volcánicas
BPAP_01,58,35,21,rodal con identificación litológica,indeterminadas
BPAP_01,37,25,15,rodal con identificación litológica,volcánicas
BPAP_01,54,33,15,rodal con identificación litológica,areniscas
BPAP_01,36,20,18,rodal con identificación litológica,volcánicas
BPAP_01,50,32,19,rodal con identificación litológica,plutónicas
BPAP_01,44,31,19,rodal con identificación litológica,volcánicas
BPAP_01,61,40,23,rodal con identificación litológica,volcánicas
BPAP_01,42,32,20,rodal con identificación litológica,volcánicas
BPAP_01,34,26,15,rodal con identificación litológica,indeterminadas
BPAP_01,58,35,24,rodal con identificación litológica,volcánicas
BPAP_01,41,25,16,rodal con identificación litológica,volcánicas
BPAP_01,39,25,20,rodal con identificación litológica,volcánicas
BPAP_01,33,25,16,rodal con identificación litológica,volcánicas
BPAP_01,40,21,15,rodal con identificación litológica,volcánicas
BPAP_06,50,35,30,rodal con identificación litológica,margas/lutitas
BPAP_06,62,45,22,rodal con identificación litológica,calizas
BPAP_06,58,44,23,rodal con identificación litológica,margas/lutitas
BPAP_06,52,42,39,rodal con identificación litológica,metamórficas
BPAP_06,82,72,40,rodal con identificación litológica,margas/lutitas
BPAP_06,45,39,28,rodal con identificación litológica,areniscas
BPAP_06,81,55,30,rodal con identificación litológica,areniscas
BPAP_06,45,39,23,rodal con identificación litológica,margas/lutitas
BPAP_06,51,23,22,rodal con identificación litológica,areniscas
BPAP_06,42,20,19,rodal con identificación litológica,margas/lutitas
BPAP_06,90,50,31,rodal con identificación litológica,calizas
BPAP_06,46,19,15,rodal con identificación litológica,margas/lutitas
BPAP_06,43,29,19,rodal con identificación litológica,margas/lutitas
BPAP_06,49,44,30,rodal con identificación litológica,indeterminadas
BPAP_06,61,41,38,rodal con identificación litológica,metamórficas
BPAP_06,59,55,30,rodal con identificación litológica,margas/lutitas
BPAP_06,35,31,21,rodal con identificación litológica,indeterminadas
BPAP_06,49,33,29,rodal con identificación litológica,areniscas
BPAP_06,49,35,30,rodal con identificación litológica,indeterminadas
BPAP_06,64,37,34,rodal con identificación litológica,margas/lutitas
BPAP_06,45,32,26,rodal con identificación litológica,calizas
BPAP_06,72,54,39,rodal con identificación litológica,margas/lutitas
BPAP_06,53,32,19,rodal con identificación litológica,margas/lutitas
BPAP_06,50,40,31,rodal con identificación litológica,areniscas
BPAP_06,51,31,19,rodal con identificación litológica,calizas
BPAP_06,49,35,29,rodal con identificación litológica,calizas
BPAP_06,61,40,26,rodal con identificación litológica,margas/lutitas
BPAP_06,69,50,33,rodal con identificación litológica,metamórficas
BPAP_06,62,44,36,rodal con identificación litológica,calizas
BPAP_06,43,36,25,rodal con identificación litológica,margas/lutitas
BPAP_06,55,35,23,rodal con identificación litológica,metamórficas
BPAP_06,36,26,13,rodal con identificación litológica,margas/lutitas
BPAP_06,81,71,54,rodal con identificación litológica,calizas
BPAP_06,64,43,35,rodal con identificación litológica,calizas
BPAP_06,54,40,33,rodal con identificación litológica,metamórficas
BPAP_06,57,50,36,rodal con identificación litológica,areniscas
BPAP_06,35,29,15,rodal con identificación litológica,margas/lutitas
BPAP_06,43,29,11,rodal con identificación litológica,margas/lutitas
BPAP_06,43,39,33,rodal con identificación litológica,margas/lutitas
BPAP_06,34,31,25,rodal con identificación litológica,margas/lutitas
BPAP_06,51,46,24,rodal con identificación litológica,indeterminadas
BPAP_06,34,19,10,rodal con identificación litológica,indeterminadas
BPAP_06,33,22,13,rodal con identificación litológica,metamórficas
BPAP_06,41,34,26,rodal con identificación litológica,indeterminadas
BPAP_06,42,24,21,rodal con identificación litológica,calizas
BPAP_06,50,35,24,rodal con identificación litológica,margas/lutitas
BPAP_06,42,22,12,rodal con identificación litológica,margas/lutitas
BPAP_06,49,35,24,rodal con identificación litológica,indeterminadas
BPAP_06,36,19,13,rodal con identificación litológica,margas/lutitas
BPAP_06,34,25,24,rodal con identificación litológica,metamórficas
BPAP_06,33,32,14,rodal con identificación litológica,margas/lutitas
BPAP_06,35,32,26,rodal con identificación litológica,margas/lutitas
BPAP_06,50,21,13,rodal con identificación litológica,margas/lutitas
BPAP_06,37,24,22,rodal con identificación litológica,margas/lutitas
BPAP_06,33,23,22,rodal con identificación litológica,margas/lutitas
BPAP_06,44,29,24,rodal con identificación litológica,margas/lutitas
BPAP_06,92,52,33,rodal con identificación litológica,margas/lutitas
BPAP_06,51,27,25,rodal con identificación litológica,areniscas
BPAP_06,52,39,24,rodal con identificación litológica,indeterminadas
